YEAR,STATE/REGION,GDP_EXP_SUM,GeoFIPS,NAICS,NAICS_LDESC,BEA_GROUP,GDP,LEVEL,EST_POP
2023,UT,2183916786,49000,311-312,Food and beverage and tobacco product manufacturing,False,3461200000.0,3,3449259
2023,VA,2772329280,51000,311-312,Food and beverage and tobacco product manufacturing,False,19518100000.0,3,8732034
2023,VT,310995374,50000,311-312,Food and beverage and tobacco product manufacturing,False,820100000.0,3,647722
2023,WA,9749018462,53000,311-312,Food and beverage and tobacco product manufacturing,False,6499000000.0,3,7838655
2023,WI,4795495052,55000,311-312,Food and beverage and tobacco product manufacturing,False,12790800000.0,3,5930350
2023,WV,25266962,54000,311-312,Food and beverage and tobacco product manufacturing,False,559000000.0,3,1770036
2023,WY,7592032,56000,311-312,Food and beverage and tobacco product manufacturing,False,109100000.0,3,584666
2024,AK,100328252,2000,311-312,Food and beverage and tobacco product manufacturing,False,1025400000.0000001,3,736537
2024,AL,540268624,1000,311-312,Food and beverage and tobacco product manufacturing,False,3966400000.0,3,5163055
2024,AR,2228891714,5000,311-312,Food and beverage and tobacco product manufacturing,False,5621100000.0,3,3096080
2024,AZ,1522001388,4000,311-312,Food and beverage and tobacco product manufacturing,False,3185700000.0,3,7556424
2024,CA,25347621354,6000,311-312,Food and beverage and tobacco product manufacturing,False,34670300000.0,3,39364774
2024,CO,4596117610,8000,311-312,Food and beverage and tobacco product manufacturing,False,6865200000.0,3,5988502
2024,CT,560827858,9000,311-312,Food and beverage and tobacco product manufacturing,False,1941000000.0,3,3674449
2024,DE,462017580,10000,311-312,Food and beverage and tobacco product manufacturing,False,1859800000.0,3,1050123
2024,FL,9063487746,12000,311-312,Food and beverage and tobacco product manufacturing,False,8441200000.000001,3,23265838
2024,GA,6317355710,13000,311-312,Food and beverage and tobacco product manufacturing,False,17054300000.0,3,11204208
2024,HI,57175360,15000,311-312,Food and beverage and tobacco product manufacturing,False,569900000.0,3,1434952
2024,IA,8463962952,19000,311-312,Food and beverage and tobacco product manufacturing,False,11292500000.0,3,3230454
2024,ID,1810395790,16000,311-312,Food and beverage and tobacco product manufacturing,False,3881200000.0,3,2000872
2024,IL,12543147218,17000,311-312,Food and beverage and tobacco product manufacturing,False,17671500000.0,3,12703033
2024,IN,3910699372,18000,311-312,Food and beverage and tobacco product manufacturing,False,10128800000.0,3,6934754
2024,KS,6727923726,20000,311-312,Food and beverage and tobacco product manufacturing,False,9097700000.0,3,2965252
2024,KY,2651447228,21000,311-312,Food and beverage and tobacco product manufacturing,False,10971400000.0,3,4584046
2024,LA,10047941008,22000,311-312,Food and beverage and tobacco product manufacturing,False,3248900000.0,3,4614878
2024,MA,742731128,25000,311-312,Food and beverage and tobacco product manufacturing,False,4094300000.0,3,7138560
2024,MD,729204762,24000,311-312,Food and beverage and tobacco product manufacturing,False,3780400000.0,3,6245314
2024,ME,310087776,23000,311-312,Food and beverage and tobacco product manufacturing,False,1389000000.0,3,1408438
2024,MI,4610756388,26000,311-312,Food and beverage and tobacco product manufacturing,False,7092800000.0,3,10099962
2024,MN,4573114530,27000,311-312,Food and beverage and tobacco product manufacturing,False,8023500000.0,3,5797405
2024,MO,3195531646,29000,311-312,Food and beverage and tobacco product manufacturing,False,9273800000.0,3,6243544
2024,MS,620635688,28000,311-312,Food and beverage and tobacco product manufacturing,False,2218100000.0,3,2950172
2024,MT,136719090,30000,311-312,Food and beverage and tobacco product manufacturing,False,334100000.0,3,1137557
2024,NC,3636848834,37000,311-312,Food and beverage and tobacco product manufacturing,False,24659000000.0,3,11052061
2024,ND,683420462,38000,311-312,Food and beverage and tobacco product manufacturing,False,1470900000.0,3,793387
2024,NE,7048466668,31000,311-312,Food and beverage and tobacco product manufacturing,False,7568000000.0,3,2005591
2024,NH,147392240,33000,311-312,Food and beverage and tobacco product manufacturing,False,884400000.0,3,1408518
2024,NJ,4019803082,34000,311-312,Food and beverage and tobacco product manufacturing,False,6353800000.0,3,9506354
2024,NM,553085092,35000,311-312,Food and beverage and tobacco product manufacturing,False,1114000000.0,3,2126774
2024,NV,760127494,32000,311-312,Food and beverage and tobacco product manufacturing,False,1318300000.0,3,3253543
2024,NY,4396285772,36000,311-312,Food and beverage and tobacco product manufacturing,False,11053000000.0,3,20001419
2024,OH,3777033692,39000,311-312,Food and beverage and tobacco product manufacturing,False,14532000000.0,3,11860621
2024,OK,517891146,40000,311-312,Food and beverage and tobacco product manufacturing,False,2631600000.0,3,4097758
2024,OR,1140698558,41000,311-312,Food and beverage and tobacco product manufacturing,False,4222000000.0,3,4265324
2024,PA,5273239868,42000,311-312,Food and beverage and tobacco product manufacturing,False,13555700000.0,3,13045848
2024,RI,142353794,44000,311-312,Food and beverage and tobacco product manufacturing,False,274100000.0,3,1110415
2024,SC,1375470618,45000,311-312,Food and beverage and tobacco product manufacturing,False,2640300000.0,3,5490316
2024,SD,1466632428,46000,311-312,Food and beverage and tobacco product manufacturing,False,1180600000.0,3,927110
2024,TN,3166665668,47000,311-312,Food and beverage and tobacco product manufacturing,False,11873700000.0,3,7251291
2024,TX,15208041088,48000,311-312,Food and beverage and tobacco product manufacturing,False,22738500000.0,3,31318578
2024,USA,188354497248,0,311-312,Food and beverage and tobacco product manufacturing,False,360176000000.0,3,340003797
2024,UT,2305365502,49000,311-312,Food and beverage and tobacco product manufacturing,False,3697400000.0,3,3502983
2024,VA,2924362430,51000,311-312,Food and beverage and tobacco product manufacturing,False,18883100000.0,3,8819642
2024,VT,426840266,50000,311-312,Food and beverage and tobacco product manufacturing,False,850100000.0,3,646521
2024,WA,9637638438,53000,311-312,Food and beverage and tobacco product manufacturing,False,6554200000.0,3,7927958
2024,WI,5209623438,55000,311-312,Food and beverage and tobacco product manufacturing,False,13641800000.0,3,5957168
2024,WV,18564522,54000,311-312,Food and beverage and tobacco product manufacturing,False,628900000.0,3,1767402
2024,WY,14678902,56000,311-312,Food and beverage and tobacco product manufacturing,False,115200000.0,3,586722
2025,AK,77820298,2000,311-312,Food and beverage and tobacco product manufacturing,False,,3,737270
2025,AL,489836748,1000,311-312,Food and beverage and tobacco product manufacturing,False,,3,5193088
2025,AR,2224973802,5000,311-312,Food and beverage and tobacco product manufacturing,False,,3,3114791
2025,AZ,1690772904,4000,311-312,Food and beverage and tobacco product manufacturing,False,,3,7623818
2025,CA,24328953062,6000,311-312,Food and beverage and tobacco product manufacturing,False,,3,39355309
2025,CO,4580287438,8000,311-312,Food and beverage and tobacco product manufacturing,False,,3,6012561
2025,CT,355573518,9000,311-312,Food and beverage and tobacco product manufacturing,False,,3,3688496
2025,DE,370333458,10000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1059952
2025,FL,9862267470,12000,311-312,Food and beverage and tobacco product manufacturing,False,,3,23462518
2025,GA,6405422956,13000,311-312,Food and beverage and tobacco product manufacturing,False,,3,11302748
2025,HI,48204590,15000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1432820
2025,IA,7621230606,19000,311-312,Food and beverage and tobacco product manufacturing,False,,3,3238387
2025,ID,1940576698,16000,311-312,Food and beverage and tobacco product manufacturing,False,,3,2029733
2025,IL,12264973754,17000,311-312,Food and beverage and tobacco product manufacturing,False,,3,12719141
2025,IN,3785493920,18000,311-312,Food and beverage and tobacco product manufacturing,False,,3,6973333
2025,KS,6502023776,20000,311-312,Food and beverage and tobacco product manufacturing,False,,3,2977220
2025,KY,2687455992,21000,311-312,Food and beverage and tobacco product manufacturing,False,,3,4606864
2025,LA,10985915594,22000,311-312,Food and beverage and tobacco product manufacturing,False,,3,4618189
2025,MA,836946320,25000,311-312,Food and beverage and tobacco product manufacturing,False,,3,7154084
2025,MD,618903726,24000,311-312,Food and beverage and tobacco product manufacturing,False,,3,6265347
2025,ME,249059238,23000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1414874
2025,MI,4761302686,26000,311-312,Food and beverage and tobacco product manufacturing,False,,3,10127884
2025,MN,4320998916,27000,311-312,Food and beverage and tobacco product manufacturing,False,,3,5830405
2025,MO,2907850636,29000,311-312,Food and beverage and tobacco product manufacturing,False,,3,6270541
2025,MS,497419106,28000,311-312,Food and beverage and tobacco product manufacturing,False,,3,2954160
2025,MT,94012120,30000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1144694
2025,NC,4140468456,37000,311-312,Food and beverage and tobacco product manufacturing,False,,3,11197968
2025,ND,754718082,38000,311-312,Food and beverage and tobacco product manufacturing,False,,3,799358
2025,NE,6134337898,31000,311-312,Food and beverage and tobacco product manufacturing,False,,3,2018006
2025,NH,160649906,33000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1415342
2025,NJ,3924727050,34000,311-312,Food and beverage and tobacco product manufacturing,False,,3,9548215
2025,NM,535388874,35000,311-312,Food and beverage and tobacco product manufacturing,False,,3,2125498
2025,NV,885945966,32000,311-312,Food and beverage and tobacco product manufacturing,False,,3,3282188
2025,NY,4370381266,36000,311-312,Food and beverage and tobacco product manufacturing,False,,3,20002427
2025,OH,3133821278,39000,311-312,Food and beverage and tobacco product manufacturing,False,,3,11900510
2025,OK,539415710,40000,311-312,Food and beverage and tobacco product manufacturing,False,,3,4123288
2025,OR,1001224998,41000,311-312,Food and beverage and tobacco product manufacturing,False,,3,4273586
2025,PA,5440341436,42000,311-312,Food and beverage and tobacco product manufacturing,False,,3,13059432
2025,RI,124805728,44000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1114521
2025,SC,1373669940,45000,311-312,Food and beverage and tobacco product manufacturing,False,,3,5570274
2025,SD,1323642548,46000,311-312,Food and beverage and tobacco product manufacturing,False,,3,935094
2025,TN,3015981344,47000,311-312,Food and beverage and tobacco product manufacturing,False,,3,7315076
2025,TX,13927482074,48000,311-312,Food and beverage and tobacco product manufacturing,False,,3,31709821
2025,USA,185546466204,0,311-312,Food and beverage and tobacco product manufacturing,False,,3,341784857
2025,UT,2186968630,49000,311-312,Food and beverage and tobacco product manufacturing,False,,3,3538904
2025,VA,3142617456,51000,311-312,Food and beverage and tobacco product manufacturing,False,,3,8880107
2025,VT,522401564,50000,311-312,Food and beverage and tobacco product manufacturing,False,,3,644663
2025,WA,10027752680,53000,311-312,Food and beverage and tobacco product manufacturing,False,,3,8001020
2025,WI,5331350826,55000,311-312,Food and beverage and tobacco product manufacturing,False,,3,5972787
2025,WV,31222678,54000,311-312,Food and beverage and tobacco product manufacturing,False,,3,1766147
2025,WY,23534590,56000,311-312,Food and beverage and tobacco product manufacturing,False,,3,588753
2010,AK,883408,2000,313-314,Textile mills and textile product mills,False,3800000.0,3,713982
2010,AL,538530404,1000,313-314,Textile mills and textile product mills,False,515900000.0,3,4785514
2010,AR,26029394,5000,313-314,Textile mills and textile product mills,False,58100000.0,3,2921998
2010,AZ,202541128,4000,313-314,Textile mills and textile product mills,False,80200000.0,3,6407342
2010,CA,1780986172,6000,313-314,Textile mills and textile product mills,False,878900000.0,3,37319550
2010,CO,157785114,8000,313-314,Textile mills and textile product mills,False,135200000.0,3,5047539
2010,CT,259340170,9000,313-314,Textile mills and textile product mills,False,131600000.0,3,3579173
2010,DE,81445488,10000,313-314,Textile mills and textile product mills,False,61300000.0,3,899647
2010,FL,760562748,12000,313-314,Textile mills and textile product mills,False,245500000.0,3,18846143
2010,GA,2423926808,13000,313-314,Textile mills and textile product mills,False,3287000000.0,3,9712209
2010,HI,3459612,15000,313-314,Textile mills and textile product mills,False,11800000.0,3,1364004
2010,IA,47639646,19000,313-314,Textile mills and textile product mills,False,59600000.0,3,3050819
2010,ID,5751288,16000,313-314,Textile mills and textile product mills,False,20100000.0,3,1570819
2010,IL,435994858,17000,313-314,Textile mills and textile product mills,False,187400000.0,3,12840545
2010,IN,126139604,18000,313-314,Textile mills and textile product mills,False,160200000.0,3,6490555
2010,KS,23440020,20000,313-314,Textile mills and textile product mills,False,46600000.0,3,2858266
2010,KY,430033866,21000,313-314,Textile mills and textile product mills,False,99000000.0,3,4348464
2010,LA,83464594,22000,313-314,Textile mills and textile product mills,False,55800000.0,3,4544635
2010,MA,485353676,25000,313-314,Textile mills and textile product mills,False,385300000.0,3,6566440
2010,MD,370425860,24000,313-314,Textile mills and textile product mills,False,160800000.0,3,5788784
2010,ME,79015206,23000,313-314,Textile mills and textile product mills,False,70000000.0,3,1327651
2010,MI,433965272,26000,313-314,Textile mills and textile product mills,False,145800000.0,3,9877597
2010,MN,254734052,27000,313-314,Textile mills and textile product mills,False,129800000.00000001,3,5310934
2010,MO,119841954,29000,313-314,Textile mills and textile product mills,False,170900000.0,3,5996089
2010,MS,151203498,28000,313-314,Textile mills and textile product mills,False,247000000.0,3,2970615
2010,MT,2297120,30000,313-314,Textile mills and textile product mills,False,7600000.0,3,990730
2010,NC,3247427552,37000,313-314,Textile mills and textile product mills,False,2565900000.0,3,9574586
2010,ND,2962674,38000,313-314,Textile mills and textile product mills,False,11400000.0,3,674752
2010,NE,49429992,31000,313-314,Textile mills and textile product mills,False,35400000.0,3,1829591
2010,NH,144116456,33000,313-314,Textile mills and textile product mills,False,101400000.0,3,1316807
2010,NJ,361209642,34000,313-314,Textile mills and textile product mills,False,303400000.0,3,8799451
2010,NM,12007088,35000,313-314,Textile mills and textile product mills,False,18800000.0,3,2064614
2010,NV,41890542,32000,313-314,Textile mills and textile product mills,False,31400000.0,3,2702483
2010,NY,578846248,36000,313-314,Textile mills and textile product mills,False,651900000.0,3,19399956
2010,OH,418989220,39000,313-314,Textile mills and textile product mills,False,355800000.0,3,11539449
2010,OK,19450276,40000,313-314,Textile mills and textile product mills,False,28300000.0,3,3760014
2010,OR,21451342,41000,313-314,Textile mills and textile product mills,False,50200000.0,3,3837614
2010,PA,515721814,42000,313-314,Textile mills and textile product mills,False,482300000.0,3,12711406
2010,RI,84939566,44000,313-314,Textile mills and textile product mills,False,146700000.0,3,1053994
2010,SC,1062140984,45000,313-314,Textile mills and textile product mills,False,1354300000.0,3,4635846
2010,SD,29676388,46000,313-314,Textile mills and textile product mills,False,22800000.0,3,816193
2010,TN,907828578,47000,313-314,Textile mills and textile product mills,False,367700000.0,3,6355518
2010,TX,2734970148,48000,313-314,Textile mills and textile product mills,False,355300000.0,3,25241897
2010,USA,22127906852,0,313-314,Textile mills and textile product mills,False,15554000000.0,3,309327143
2010,UT,66707034,49000,313-314,Textile mills and textile product mills,False,50600000.0,3,2775413
2010,VA,1063155838,51000,313-314,Textile mills and textile product mills,False,819500000.0,3,8024004
2010,VT,22660276,50000,313-314,Textile mills and textile product mills,False,7500000.0,3,625886
2010,WA,198593530,53000,313-314,Textile mills and textile product mills,False,135300000.0,3,6743009
2010,WI,393770474,55000,313-314,Textile mills and textile product mills,False,283200000.0,3,5690538
2010,WV,2047248,54000,313-314,Textile mills and textile product mills,False,8800000.0,3,1854265
2010,WY,551560,56000,313-314,Textile mills and textile product mills,False,8700000.0,3,564531
2011,AK,681194,2000,313-314,Textile mills and textile product mills,False,3900000.0,3,722349
2011,AL,687157450,1000,313-314,Textile mills and textile product mills,False,455900000.0,3,4799642
2011,AR,26584416,5000,313-314,Textile mills and textile product mills,False,58200000.0,3,2941038
2011,AZ,266676894,4000,313-314,Textile mills and textile product mills,False,81700000.0,3,6473416
2011,CA,1809059270,6000,313-314,Textile mills and textile product mills,False,806500000.0,3,37636311
2011,CO,146549834,8000,313-314,Textile mills and textile product mills,False,115700000.0,3,5121900
2011,CT,248866788,9000,313-314,Textile mills and textile product mills,False,123200000.0,3,3588632
2011,DE,81094852,10000,313-314,Textile mills and textile product mills,False,53400000.0,3,907590
2011,FL,799946112,12000,313-314,Textile mills and textile product mills,False,226100000.0,3,19055607
2011,GA,2866802768,13000,313-314,Textile mills and textile product mills,False,3595900000.0,3,9803630
2011,HI,4588382,15000,313-314,Textile mills and textile product mills,False,11800000.0,3,1379562
2011,IA,67194986,19000,313-314,Textile mills and textile product mills,False,57700000.0,3,3066772
2011,ID,5183020,16000,313-314,Textile mills and textile product mills,False,17100000.0,3,1584272
2011,IL,484566548,17000,313-314,Textile mills and textile product mills,False,167400000.0,3,12867783
2011,IN,153081042,18000,313-314,Textile mills and textile product mills,False,158200000.0,3,6517250
2011,KS,23455708,20000,313-314,Textile mills and textile product mills,False,46200000.0,3,2869677
2011,KY,474172442,21000,313-314,Textile mills and textile product mills,False,92900000.0,3,4370817
2011,LA,127477364,22000,313-314,Textile mills and textile product mills,False,58900000.0,3,4576244
2011,MA,564148026,25000,313-314,Textile mills and textile product mills,False,340200000.0,3,6614218
2011,MD,409315514,24000,313-314,Textile mills and textile product mills,False,160300000.0,3,5840241
2011,ME,76415106,23000,313-314,Textile mills and textile product mills,False,63500000.0,3,1328473
2011,MI,462802516,26000,313-314,Textile mills and textile product mills,False,186800000.0,3,9883053
2011,MN,223637478,27000,313-314,Textile mills and textile product mills,False,119600000.0,3,5346620
2011,MO,127302164,29000,313-314,Textile mills and textile product mills,False,125500000.0,3,6011182
2011,MS,203165548,28000,313-314,Textile mills and textile product mills,False,272100000.0,3,2979147
2011,MT,1749148,30000,313-314,Textile mills and textile product mills,False,6900000.0,3,997518
2011,NC,4334672242,37000,313-314,Textile mills and textile product mills,False,2201100000.0,3,9658913
2011,ND,2443170,38000,313-314,Textile mills and textile product mills,False,11800000.0,3,685526
2011,NE,69591944,31000,313-314,Textile mills and textile product mills,False,29700000.0,3,1840914
2011,NH,132833400,33000,313-314,Textile mills and textile product mills,False,123000000.0,3,1320444
2011,NJ,399278634,34000,313-314,Textile mills and textile product mills,False,273500000.0,3,8828552
2011,NM,12766990,35000,313-314,Textile mills and textile product mills,False,25900000.0,3,2080707
2011,NV,42072176,32000,313-314,Textile mills and textile product mills,False,29000000.0,3,2713114
2011,NY,589180408,36000,313-314,Textile mills and textile product mills,False,564200000.0,3,19499921
2011,OH,412612518,39000,313-314,Textile mills and textile product mills,False,349000000.0,3,11545735
2011,OK,22002258,40000,313-314,Textile mills and textile product mills,False,26500000.0,3,3788824
2011,OR,28223466,41000,313-314,Textile mills and textile product mills,False,53300000.0,3,3872672
2011,PA,522451066,42000,313-314,Textile mills and textile product mills,False,416800000.0,3,12747052
2011,RI,119522142,44000,313-314,Textile mills and textile product mills,False,128199999.99999999,3,1053829
2011,SC,1422212428,45000,313-314,Textile mills and textile product mills,False,1439400000.0,3,4672655
2011,SD,29698840,46000,313-314,Textile mills and textile product mills,False,18200000.0,3,823740
2011,TN,942693486,47000,313-314,Textile mills and textile product mills,False,330200000.0,3,6400298
2011,TX,2994049520,48000,313-314,Textile mills and textile product mills,False,365100000.0,3,25645504
2011,USA,25193909598,0,313-314,Textile mills and textile product mills,False,15069000000.0,3,311583481
2011,UT,48919892,49000,313-314,Textile mills and textile product mills,False,48300000.0,3,2814797
2011,VA,1210226746,51000,313-314,Textile mills and textile product mills,False,851200000.0,3,8102437
2011,VT,25248350,50000,313-314,Textile mills and textile product mills,False,7600000.0,3,627197
2011,WA,233263662,53000,313-314,Textile mills and textile product mills,False,112900000.0,3,6827479
2011,WI,386467584,55000,313-314,Textile mills and textile product mills,False,240600000.0,3,5705840
2011,WV,2226810,54000,313-314,Textile mills and textile product mills,False,8800000.0,3,1856606
2011,WY,482548,56000,313-314,Textile mills and textile product mills,False,6900000.0,3,567491
2012,AK,488650,2000,313-314,Textile mills and textile product mills,False,4500000.0,3,730810
2012,AL,727173266,1000,313-314,Textile mills and textile product mills,False,587400000.0,3,4816632
2012,AR,25744838,5000,313-314,Textile mills and textile product mills,False,68600000.0,3,2952876
2012,AZ,357327446,4000,313-314,Textile mills and textile product mills,False,102300000.0,3,6556344
2012,CA,1701635274,6000,313-314,Textile mills and textile product mills,False,897400000.0,3,37944551
2012,CO,146303644,8000,313-314,Textile mills and textile product mills,False,141500000.0,3,5193660
2012,CT,259411054,9000,313-314,Textile mills and textile product mills,False,125900000.0,3,3595211
2012,DE,53768292,10000,313-314,Textile mills and textile product mills,False,54700000.0,3,915518
2012,FL,746948718,12000,313-314,Textile mills and textile product mills,False,228700000.0,3,19302016
2012,GA,2672310346,13000,313-314,Textile mills and textile product mills,False,3730600000.0,3,9903580
2012,HI,3206774,15000,313-314,Textile mills and textile product mills,False,11300000.0,3,1395199
2012,IA,72796340,19000,313-314,Textile mills and textile product mills,False,70100000.0,3,3076844
2012,ID,3340332,16000,313-314,Textile mills and textile product mills,False,21700000.0,3,1595910
2012,IL,534333582,17000,313-314,Textile mills and textile product mills,False,179300000.0,3,12883029
2012,IN,176146660,18000,313-314,Textile mills and textile product mills,False,173300000.0,3,6538989
2012,KS,26831730,20000,313-314,Textile mills and textile product mills,False,58900000.0,3,2886024
2012,KY,514461098,21000,313-314,Textile mills and textile product mills,False,116900000.0,3,4387865
2012,LA,137437750,22000,313-314,Textile mills and textile product mills,False,82000000.0,3,4602067
2012,MA,504549326,25000,313-314,Textile mills and textile product mills,False,443000000.0,3,6664269
2012,MD,393619400,24000,313-314,Textile mills and textile product mills,False,156700000.0,3,5888375
2012,ME,72778244,23000,313-314,Textile mills and textile product mills,False,74100000.0,3,1328094
2012,MI,513467812,26000,313-314,Textile mills and textile product mills,False,194200000.0,3,9898289
2012,MN,196150172,27000,313-314,Textile mills and textile product mills,False,141200000.0,3,5377500
2012,MO,123793192,29000,313-314,Textile mills and textile product mills,False,125500000.0,3,6026027
2012,MS,217168246,28000,313-314,Textile mills and textile product mills,False,305000000.0,3,2984599
2012,MT,2112332,30000,313-314,Textile mills and textile product mills,False,7600000.0,3,1004168
2012,NC,3876094000,37000,313-314,Textile mills and textile product mills,False,2532100000.0,3,9751810
2012,ND,2647968,38000,313-314,Textile mills and textile product mills,False,14600000.0,3,702227
2012,NE,51792948,31000,313-314,Textile mills and textile product mills,False,34600000.0,3,1853691
2012,NH,148941238,33000,313-314,Textile mills and textile product mills,False,176500000.0,3,1324677
2012,NJ,334246810,34000,313-314,Textile mills and textile product mills,False,297900000.0,3,8845671
2012,NM,5793208,35000,313-314,Textile mills and textile product mills,False,28900000.0,3,2087715
2012,NV,49959250,32000,313-314,Textile mills and textile product mills,False,33299999.999999996,3,2744670
2012,NY,579609484,36000,313-314,Textile mills and textile product mills,False,569800000.0,3,19574362
2012,OH,376711034,39000,313-314,Textile mills and textile product mills,False,318200000.0,3,11550971
2012,OK,22979464,40000,313-314,Textile mills and textile product mills,False,35600000.0,3,3819320
2012,OR,30945582,41000,313-314,Textile mills and textile product mills,False,73000000.0,3,3900102
2012,PA,645534964,42000,313-314,Textile mills and textile product mills,False,485500000.0,3,12769123
2012,RI,145522776,44000,313-314,Textile mills and textile product mills,False,149900000.0,3,1054893
2012,SC,1237435536,45000,313-314,Textile mills and textile product mills,False,1328600000.0,3,4719027
2012,SD,21435328,46000,313-314,Textile mills and textile product mills,False,20000000.0,3,833859
2012,TN,974328694,47000,313-314,Textile mills and textile product mills,False,355500000.0,3,6455752
2012,TX,3419439106,48000,313-314,Textile mills and textile product mills,False,381600000.0,3,26084120
2012,USA,24957692566,0,313-314,Textile mills and textile product mills,False,15967000000.0,3,313877662
2012,UT,52814288,49000,313-314,Textile mills and textile product mills,False,63100000.0,3,2854146
2012,VA,1031105996,51000,313-314,Textile mills and textile product mills,False,532100000.0,3,8187456
2012,VT,24210992,50000,313-314,Textile mills and textile product mills,False,10300000.0,3,626361
2012,WA,249097856,53000,313-314,Textile mills and textile product mills,False,143300000.0,3,6898599
2012,WI,349375702,55000,313-314,Textile mills and textile product mills,False,259200000.0,3,5720825
2012,WV,1539294,54000,313-314,Textile mills and textile product mills,False,11000000.0,3,1857446
2012,WY,343812,56000,313-314,Textile mills and textile product mills,False,8400000.0,3,576656
2013,AK,1557990,2000,313-314,Textile mills and textile product mills,False,4800000.0,3,737626
2013,AL,580263704,1000,313-314,Textile mills and textile product mills,False,696900000.0,3,4831586
2013,AR,28651592,5000,313-314,Textile mills and textile product mills,False,58600000.0,3,2960459
2013,AZ,378430870,4000,313-314,Textile mills and textile product mills,False,91500000.0,3,6634690
2013,CA,1846758002,6000,313-314,Textile mills and textile product mills,False,1090100000.0,3,38253768
2013,CO,130825712,8000,313-314,Textile mills and textile product mills,False,144600000.0,3,5270774
2013,CT,239319926,9000,313-314,Textile mills and textile product mills,False,133800000.00000001,3,3595792
2013,DE,53276170,10000,313-314,Textile mills and textile product mills,False,52200000.0,3,924062
2013,FL,781731392,12000,313-314,Textile mills and textile product mills,False,279700000.0,3,19551678
2013,GA,2641646728,13000,313-314,Textile mills and textile product mills,False,3865600000.0,3,9975592
2013,HI,3057184,15000,313-314,Textile mills and textile product mills,False,11300000.0,3,1408822
2013,IA,82513484,19000,313-314,Textile mills and textile product mills,False,63700000.0,3,3093935
2013,ID,5240992,16000,313-314,Textile mills and textile product mills,False,17300000.0,3,1612053
2013,IL,561681070,17000,313-314,Textile mills and textile product mills,False,201600000.0,3,12895778
2013,IN,156928566,18000,313-314,Textile mills and textile product mills,False,176600000.0,3,6570575
2013,KS,23763620,20000,313-314,Textile mills and textile product mills,False,60400000.0,3,2894306
2013,KY,506126992,21000,313-314,Textile mills and textile product mills,False,141800000.0,3,4406906
2013,LA,116422088,22000,313-314,Textile mills and textile product mills,False,90800000.0,3,4626040
2013,MA,578659640,25000,313-314,Textile mills and textile product mills,False,449600000.0,3,6715158
2013,MD,364036618,24000,313-314,Textile mills and textile product mills,False,123700000.0,3,5925197
2013,ME,70686308,23000,313-314,Textile mills and textile product mills,False,85000000.0,3,1328543
2013,MI,470633874,26000,313-314,Textile mills and textile product mills,False,196300000.0,3,9914802
2013,MN,223823320,27000,313-314,Textile mills and textile product mills,False,137200000.0,3,5414722
2013,MO,116981456,29000,313-314,Textile mills and textile product mills,False,95400000.0,3,6042989
2013,MS,204597378,28000,313-314,Textile mills and textile product mills,False,351600000.0,3,2989839
2013,MT,4175650,30000,313-314,Textile mills and textile product mills,False,6700000.0,3,1014158
2013,NC,4091893090,37000,313-314,Textile mills and textile product mills,False,2549200000.0,3,9846717
2013,ND,1926294,38000,313-314,Textile mills and textile product mills,False,15500000.0,3,723149
2013,NE,27745562,31000,313-314,Textile mills and textile product mills,False,32900000.0,3,1865813
2013,NH,144878138,33000,313-314,Textile mills and textile product mills,False,146200000.0,3,1327272
2013,NJ,392425792,34000,313-314,Textile mills and textile product mills,False,299000000.0,3,8857821
2013,NM,7984968,35000,313-314,Textile mills and textile product mills,False,9700000.0,3,2092833
2013,NV,47968548,32000,313-314,Textile mills and textile product mills,False,38100000.0,3,2776956
2013,NY,593213800,36000,313-314,Textile mills and textile product mills,False,645700000.0,3,19626488
2013,OH,440205988,39000,313-314,Textile mills and textile product mills,False,381500000.0,3,11579692
2013,OK,27204388,40000,313-314,Textile mills and textile product mills,False,35500000.0,3,3853891
2013,OR,33345820,41000,313-314,Textile mills and textile product mills,False,58500000.0,3,3924110
2013,PA,709036326,42000,313-314,Textile mills and textile product mills,False,511400000.0,3,12779538
2013,RI,121964490,44000,313-314,Textile mills and textile product mills,False,140600000.0,3,1055560
2013,SC,1172170978,45000,313-314,Textile mills and textile product mills,False,1355800000.0,3,4766469
2013,SD,24058954,46000,313-314,Textile mills and textile product mills,False,21100000.0,3,842751
2013,TN,979498238,47000,313-314,Textile mills and textile product mills,False,491100000.0,3,6496943
2013,TX,3680435448,48000,313-314,Textile mills and textile product mills,False,437400000.0,3,26479646
2013,USA,39857443945,0,313-314,Textile mills and textile product mills,False,16696000000.0,3,316059947
2013,UT,61398992,49000,313-314,Textile mills and textile product mills,False,76700000.0,3,2898773
2013,VA,1217540318,51000,313-314,Textile mills and textile product mills,False,404800000.0,3,8255861
2013,VT,13767156,50000,313-314,Textile mills and textile product mills,False,12800000.0,3,626603
2013,WA,262242656,53000,313-314,Textile mills and textile product mills,False,153400000.0,3,6966252
2013,WI,383930522,55000,313-314,Textile mills and textile product mills,False,232000000.0,3,5738012
