YEAR,STATE/REGION,GDP_IMP_SUM,GeoFIPS,NAICS,NAICS_LDESC,BEA_GROUP,GDP,LEVEL,EST_POP
2024,HI,2327120583,15000,..0,All industry total,False,117627400000.0,1,1434952
2024,IA,12429655051,19000,..0,All industry total,False,265794500000.0,1,3230454
2024,ID,8928695300,16000,..0,All industry total,False,129018200000.0,1,2000872
2024,IL,217951188202,17000,..0,All industry total,False,1148106100000.0,1,12703033
2024,IN,106629964647,18000,..0,All industry total,False,519516500000.0,1,6934754
2024,KS,14479231289,20000,..0,All industry total,False,230522100000.0,1,2965252
2024,KY,94333362190,21000,..0,All industry total,False,295375300000.0,1,4584046
2024,LA,31438823681,22000,..0,All industry total,False,329172800000.0,1,4614878
2024,MA,43201284085,25000,..0,All industry total,False,778523400000.0,1,7138560
2024,MD,42648268914,24000,..0,All industry total,False,546028400000.0,1,6245314
2024,ME,6750494143,23000,..0,All industry total,False,99174100000.0,1,1408438
2024,MI,173012875175,26000,..0,All industry total,False,702466900000.0,1,10099962
2024,MN,40539893402,27000,..0,All industry total,False,507687800000.0,1,5797405
2024,MO,24209497895,29000,..0,All industry total,False,448713700000.0,1,6243544
2024,MS,21280404796,28000,..0,All industry total,False,158192400000.0,1,2950172
2024,MT,7342853557,30000,..0,All industry total,False,78441000000.0,1,1137557
2024,NC,87545644424,37000,..0,All industry total,False,844209000000.0,1,11052061
2024,ND,4267718699,38000,..0,All industry total,False,80058300000.0,1,793387
2024,NE,6010555508,31000,..0,All industry total,False,189242700000.0,1,2005591
2024,NH,10202421637,33000,..0,All industry total,False,119336600000.0,1,1408518
2024,NJ,152982065336,34000,..0,All industry total,False,846000400000.0,1,9506354
2024,NM,8935606213,35000,..0,All industry total,False,147084900000.0,1,2126774
2024,NV,18818190140,32000,..0,All industry total,False,269010500000.0,1,3253543
2024,NY,159893141277,36000,..0,All industry total,False,2322138900000.0,1,20001419
2024,OH,86665530857,39000,..0,All industry total,False,923140600000.0,1,11860621
2024,OK,17912996453,40000,..0,All industry total,False,263695099999.99997,1,4097758
2024,OR,28170079139,41000,..0,All industry total,False,330250100000.0,1,4265324
2024,PA,127210438074,42000,..0,All industry total,False,1007873900000.0,1,13045848
2024,RI,11112463519,44000,..0,All industry total,False,80381100000.0,1,1110415
2024,SC,57958209218,45000,..0,All industry total,False,357074400000.0,1,5490316
2024,SD,1680923633,46000,..0,All industry total,False,76795800000.0,1,927110
2024,TN,120419469528,47000,..0,All industry total,False,561201200000.0,1,7251291
2024,TX,396071103466,48000,..0,All industry total,False,2769766200000.0,1,31318578
2024,USA,3263893254128,0,..0,All industry total,False,29298013000000.0,1,340003797
2024,UT,21891721431,49000,..0,All industry total,False,299471300000.0,1,3502983
2024,VA,40725172595,51000,..0,All industry total,False,761733800000.0,1,8819642
2024,VT,3506747861,50000,..0,All industry total,False,46276100000.0,1,646521
2024,WA,61667974662,53000,..0,All industry total,False,856013600000.0,1,7927958
2024,WI,38651681306,55000,..0,All industry total,False,453298600000.0,1,5957168
2024,WV,4842789994,54000,..0,All industry total,False,106475100000.0,1,1767402
2024,WY,1309581331,56000,..0,All industry total,False,51498100000.0,1,586722
2025,AK,3140936855,2000,..0,All industry total,False,75011600000.0,1,737270
2025,AL,34954827337,1000,..0,All industry total,False,341154200000.0,1,5193088
2025,AR,6672351206,5000,..0,All industry total,False,198422000000.0,1,3114791
2025,AZ,57300710944,4000,..0,All industry total,False,598188800000.0,1,7623818
2025,CA,488062987409,6000,..0,All industry total,False,4250840800000.0,1,39355309
2025,CO,16373766620,8000,..0,All industry total,False,584323900000.0,1,6012561
2025,CT,24026410459,9000,..0,All industry total,False,376455000000.0,1,3688496
2025,DE,10370678792,10000,..0,All industry total,False,117218000000.0,1,1059952
2025,FL,115869510282,12000,..0,All industry total,False,1834641400000.0,1,23462518
2025,GA,150487298297,13000,..0,All industry total,False,924828900000.0,1,11302748
2025,HI,2713901682,15000,..0,All industry total,False,124607800000.0,1,1432820
2025,IA,11973003378,19000,..0,All industry total,False,277110100000.0,1,3238387
2025,ID,7114509020,16000,..0,All industry total,False,135552799999.99998,1,2029733
2025,IL,210870654425,17000,..0,All industry total,False,1201996100000.0,1,12719141
2025,IN,153099660374,18000,..0,All industry total,False,545234000000.0,1,6973333
2025,KS,13918483430,20000,..0,All industry total,False,241378400000.0,1,2977220
2025,KY,96939490123,21000,..0,All industry total,False,306897400000.0,1,4606864
2025,LA,33620467886,22000,..0,All industry total,False,340079800000.0,1,4618189
2025,MA,42839977600,25000,..0,All industry total,False,820104900000.0,1,7154084
2025,MD,41371248294,24000,..0,All industry total,False,568139700000.0,1,6265347
2025,ME,5995406736,23000,..0,All industry total,False,102843700000.0,1,1414874
2025,MI,167108939624,26000,..0,All industry total,False,730067600000.0,1,10127884
2025,MN,37261030916,27000,..0,All industry total,False,531464900000.0,1,5830405
2025,MO,21841212290,29000,..0,All industry total,False,468469700000.0,1,6270541
2025,MS,23008966459,28000,..0,All industry total,False,165069300000.0,1,2954160
2025,MT,6291921366,30000,..0,All industry total,False,82357800000.0,1,1144694
2025,NC,101969368807,37000,..0,All industry total,False,893762500000.0,1,11197968
2025,ND,3924853080,38000,..0,All industry total,False,81883300000.0,1,799358
2025,NE,7964754796,31000,..0,All industry total,False,198073300000.0,1,2018006
2025,NH,10122230617,33000,..0,All industry total,False,125523200000.0,1,1415342
2025,NJ,147774880505,34000,..0,All industry total,False,887174600000.0,1,9548215
2025,NM,12211060432,35000,..0,All industry total,False,152778600000.0,1,2125498
2025,NV,36130852040,32000,..0,All industry total,False,281453800000.0,1,3282188
2025,NY,213866152916,36000,..0,All industry total,False,2467674000000.0,1,20002427
2025,OH,87057884054,39000,..0,All industry total,False,966779900000.0,1,11900510
2025,OK,17062553715,40000,..0,All industry total,False,274421000000.0,1,4123288
2025,OR,30751382085,41000,..0,All industry total,False,342850100000.0,1,4273586
2025,PA,136183094821,42000,..0,All industry total,False,1056446300000.0,1,13059432
2025,RI,11303350507,44000,..0,All industry total,False,83956000000.0,1,1114521
2025,SC,56149683976,45000,..0,All industry total,False,378830600000.0,1,5570274
2025,SD,1537058906,46000,..0,All industry total,False,80650300000.0,1,935094
2025,TN,119531102304,47000,..0,All industry total,False,589817500000.0,1,7315076
2025,TX,411193079159,48000,..0,All industry total,False,2904427800000.0,1,31709821
2025,USA,3414510592814,0,..0,All industry total,False,30762099000000.0,1,341784857
2025,UT,28623757212,49000,..0,All industry total,False,315973200000.0,1,3538904
2025,VA,43618643307,51000,..0,All industry total,False,798447900000.0,1,8880107
2025,VT,3964472598,50000,..0,All industry total,False,48350300000.0,1,644663
2025,WA,55455245600,53000,..0,All industry total,False,894990100000.0,1,8001020
2025,WI,36453529501,55000,..0,All industry total,False,473037400000.0,1,5972787
2025,WV,4885342168,54000,..0,All industry total,False,109276600000.0,1,1766147
2025,WY,987744111,56000,..0,All industry total,False,52622300000.0,1,588753
2010,AK,6210257,2000,11,"Agriculture, forestry, fishing and hunting",False,540400000.0,2,713982
2010,AL,25488577,1000,11,"Agriculture, forestry, fishing and hunting",False,1910500000.0,2,4785514
2010,AR,15305044,5000,11,"Agriculture, forestry, fishing and hunting",False,2134500000.0,2,2921998
2010,AZ,2434025488,4000,11,"Agriculture, forestry, fishing and hunting",False,1649000000.0,2,6407342
2010,CA,8160742634,6000,11,"Agriculture, forestry, fishing and hunting",False,28237300000.0,2,37319550
2010,CO,171775206,8000,11,"Agriculture, forestry, fishing and hunting",False,2274300000.0,2,5047539
2010,CT,265253926,9000,11,"Agriculture, forestry, fishing and hunting",False,381700000.0,2,3579173
2010,DE,561435391,10000,11,"Agriculture, forestry, fishing and hunting",False,378700000.0,2,899647
2010,FL,4725397161,12000,11,"Agriculture, forestry, fishing and hunting",False,6227300000.0,2,18846143
2010,GA,525701465,13000,11,"Agriculture, forestry, fishing and hunting",False,3089100000.0,2,9712209
2010,HI,68695648,15000,11,"Agriculture, forestry, fishing and hunting",False,476900000.0,2,1364004
2010,IA,416177087,19000,11,"Agriculture, forestry, fishing and hunting",False,6428200000.0,2,3050819
2010,ID,67539383,16000,11,"Agriculture, forestry, fishing and hunting",False,2632300000.0,2,1570819
2010,IL,1039085003,17000,11,"Agriculture, forestry, fishing and hunting",False,4822700000.0,2,12840545
2010,IN,146601863,18000,11,"Agriculture, forestry, fishing and hunting",False,3277300000.0,2,6490555
2010,KS,44165400,20000,11,"Agriculture, forestry, fishing and hunting",False,4552400000.0,2,2858266
2010,KY,86812269,21000,11,"Agriculture, forestry, fishing and hunting",False,1572600000.0,2,4348464
2010,LA,1127237665,22000,11,"Agriculture, forestry, fishing and hunting",False,1776200000.0,2,4544635
2010,MA,1816186911,25000,11,"Agriculture, forestry, fishing and hunting",False,1231400000.0,2,6566440
2010,MD,409877074,24000,11,"Agriculture, forestry, fishing and hunting",False,801600000.0,2,5788784
2010,ME,199920168,23000,11,"Agriculture, forestry, fishing and hunting",False,849200000.0,2,1327651
2010,MI,605787845,26000,11,"Agriculture, forestry, fishing and hunting",False,2814000000.0,2,9877597
2010,MN,477273093,27000,11,"Agriculture, forestry, fishing and hunting",False,5420800000.0,2,5310934
2010,MO,197979256,29000,11,"Agriculture, forestry, fishing and hunting",False,3163600000.0,2,5996089
2010,MS,239162571,28000,11,"Agriculture, forestry, fishing and hunting",False,1987400000.0,2,2970615
2010,MT,28882598,30000,11,"Agriculture, forestry, fishing and hunting",False,1435800000.0,2,990730
2010,NC,1034387634,37000,11,"Agriculture, forestry, fishing and hunting",False,4112600000.0000005,2,9574586
2010,ND,479420347,38000,11,"Agriculture, forestry, fishing and hunting",False,2744400000.0,2,674752
2010,NE,150237891,31000,11,"Agriculture, forestry, fishing and hunting",False,5571000000.0,2,1829591
2010,NH,186878084,33000,11,"Agriculture, forestry, fishing and hunting",False,166900000.0,2,1316807
2010,NJ,3432029231,34000,11,"Agriculture, forestry, fishing and hunting",False,733200000.0,2,8799451
2010,NM,120778958,35000,11,"Agriculture, forestry, fishing and hunting",False,1291000000.0,2,2064614
2010,NV,173559661,32000,11,"Agriculture, forestry, fishing and hunting",False,284200000.0,2,2702483
2010,NY,2216520405,36000,11,"Agriculture, forestry, fishing and hunting",False,2629000000.0,2,19399956
2010,OH,347832374,39000,11,"Agriculture, forestry, fishing and hunting",False,2970300000.0,2,11539449
2010,OK,10756907,40000,11,"Agriculture, forestry, fishing and hunting",False,2095100000.0,2,3760014
2010,OR,308455084,41000,11,"Agriculture, forestry, fishing and hunting",False,3073200000.0,2,3837614
2010,PA,1923087823,42000,11,"Agriculture, forestry, fishing and hunting",False,3011200000.0,2,12711406
2010,RI,96713312,44000,11,"Agriculture, forestry, fishing and hunting",False,119600000.0,2,1053994
2010,SC,993983666,45000,11,"Agriculture, forestry, fishing and hunting",False,1180300000.0,2,4635846
2010,SD,22354931,46000,11,"Agriculture, forestry, fishing and hunting",False,2822300000.0,2,816193
2010,TN,578251756,47000,11,"Agriculture, forestry, fishing and hunting",False,1211900000.0,2,6355518
2010,TX,2693678777,48000,11,"Agriculture, forestry, fishing and hunting",False,8967600000.0,2,25241897
2010,USA,42675787860,0,11,"Agriculture, forestry, fishing and hunting",False,145743000000.0,2,309327143
2010,UT,177638518,49000,11,"Agriculture, forestry, fishing and hunting",False,560700000.0,2,2775413
2010,VA,1495661212,51000,11,"Agriculture, forestry, fishing and hunting",False,1370700000.0,2,8024004
2010,VT,89364834,50000,11,"Agriculture, forestry, fishing and hunting",False,388900000.0,2,625886
2010,WA,1679650005,53000,11,"Agriculture, forestry, fishing and hunting",False,5840200000.0,2,6743009
2010,WI,362112761,55000,11,"Agriculture, forestry, fishing and hunting",False,3754200000.0,2,5690538
2010,WV,3064241,54000,11,"Agriculture, forestry, fishing and hunting",False,249300000.0,2,1854265
2010,WY,9718853,56000,11,"Agriculture, forestry, fishing and hunting",False,529400000.0,2,564531
2011,AK,10915497,2000,11,"Agriculture, forestry, fishing and hunting",False,623800000.0,2,722349
2011,AL,95795012,1000,11,"Agriculture, forestry, fishing and hunting",False,1574400000.0,2,4799642
2011,AR,13208785,5000,11,"Agriculture, forestry, fishing and hunting",False,2262200000.0,2,2941038
2011,AZ,2330758202,4000,11,"Agriculture, forestry, fishing and hunting",False,2379000000.0,2,6473416
2011,CA,9425710491,6000,11,"Agriculture, forestry, fishing and hunting",False,32278600000.0,2,37636311
2011,CO,126125414,8000,11,"Agriculture, forestry, fishing and hunting",False,2780900000.0,2,5121900
2011,CT,393249504,9000,11,"Agriculture, forestry, fishing and hunting",False,379700000.0,2,3588632
2011,DE,606257860,10000,11,"Agriculture, forestry, fishing and hunting",False,368400000.0,2,907590
2011,FL,5200364103,12000,11,"Agriculture, forestry, fishing and hunting",False,6093000000.0,2,19055607
2011,GA,650658499,13000,11,"Agriculture, forestry, fishing and hunting",False,3437000000.0,2,9803630
2011,HI,60154220,15000,11,"Agriculture, forestry, fishing and hunting",False,555000000.0,2,1379562
2011,IA,412950628,19000,11,"Agriculture, forestry, fishing and hunting",False,10666000000.0,2,3066772
2011,ID,65179182,16000,11,"Agriculture, forestry, fishing and hunting",False,3418800000.0,2,1584272
2011,IL,1314325090,17000,11,"Agriculture, forestry, fishing and hunting",False,7780100000.0,2,12867783
2011,IN,231721112,18000,11,"Agriculture, forestry, fishing and hunting",False,4675800000.0,2,6517250
2011,KS,51249287,20000,11,"Agriculture, forestry, fishing and hunting",False,6165200000.0,2,2869677
2011,KY,144372528,21000,11,"Agriculture, forestry, fishing and hunting",False,2160200000.0,2,4370817
2011,LA,1776216593,22000,11,"Agriculture, forestry, fishing and hunting",False,1843000000.0,2,4576244
2011,MA,2059681035,25000,11,"Agriculture, forestry, fishing and hunting",False,1080400000.0,2,6614218
2011,MD,437261043,24000,11,"Agriculture, forestry, fishing and hunting",False,947900000.0,2,5840241
2011,ME,230022993,23000,11,"Agriculture, forestry, fishing and hunting",False,866900000.0,2,1328473
2011,MI,760207956,26000,11,"Agriculture, forestry, fishing and hunting",False,4139899999.9999995,2,9883053
2011,MN,599263068,27000,11,"Agriculture, forestry, fishing and hunting",False,6932100000.0,2,5346620
2011,MO,259360605,29000,11,"Agriculture, forestry, fishing and hunting",False,4034200000.0,2,6011182
2011,MS,284563285,28000,11,"Agriculture, forestry, fishing and hunting",False,1776000000.0,2,2979147
2011,MT,38758581,30000,11,"Agriculture, forestry, fishing and hunting",False,1636100000.0,2,997518
2011,NC,1244511942,37000,11,"Agriculture, forestry, fishing and hunting",False,3805500000.0,2,9658913
2011,ND,662875895,38000,11,"Agriculture, forestry, fishing and hunting",False,3028700000.0,2,685526
2011,NE,107673578,31000,11,"Agriculture, forestry, fishing and hunting",False,9463900000.0,2,1840914
2011,NH,224832365,33000,11,"Agriculture, forestry, fishing and hunting",False,192100000.0,2,1320444
2011,NJ,4372931720,34000,11,"Agriculture, forestry, fishing and hunting",False,813500000.0,2,8828552
2011,NM,132874294,35000,11,"Agriculture, forestry, fishing and hunting",False,1557200000.0,2,2080707
2011,NV,391940338,32000,11,"Agriculture, forestry, fishing and hunting",False,369300000.0,2,2713114
2011,NY,2504658011,36000,11,"Agriculture, forestry, fishing and hunting",False,3095900000.0,2,19499921
2011,OH,310629969,39000,11,"Agriculture, forestry, fishing and hunting",False,4432500000.0,2,11545735
2011,OK,72883639,40000,11,"Agriculture, forestry, fishing and hunting",False,2713200000.0,2,3788824
2011,OR,363138244,41000,11,"Agriculture, forestry, fishing and hunting",False,3443900000.0,2,3872672
2011,PA,2121478024,42000,11,"Agriculture, forestry, fishing and hunting",False,3611700000.0,2,12747052
2011,RI,111904789,44000,11,"Agriculture, forestry, fishing and hunting",False,115800000.0,2,1053829
2011,SC,1901810454,45000,11,"Agriculture, forestry, fishing and hunting",False,1107300000.0,2,4672655
2011,SD,23435365,46000,11,"Agriculture, forestry, fishing and hunting",False,4899200000.0,2,823740
2011,TN,958031989,47000,11,"Agriculture, forestry, fishing and hunting",False,1704700000.0,2,6400298
2011,TX,3623850341,48000,11,"Agriculture, forestry, fishing and hunting",False,8370000000.0,2,25645504
2011,USA,51402657237,0,11,"Agriculture, forestry, fishing and hunting",False,179887000000.0,2,311583481
2011,UT,183143502,49000,11,"Agriculture, forestry, fishing and hunting",False,770300000.0,2,2814797
2011,VA,1961503249,51000,11,"Agriculture, forestry, fishing and hunting",False,1770600000.0,2,8102437
2011,VT,115976447,50000,11,"Agriculture, forestry, fishing and hunting",False,487300000.0,2,627197
2011,WA,1776317374,53000,11,"Agriculture, forestry, fishing and hunting",False,7007100000.0,2,6827479
2011,WI,370099673,55000,11,"Agriculture, forestry, fishing and hunting",False,5168500000.0,2,5705840
2011,WV,4438941,54000,11,"Agriculture, forestry, fishing and hunting",False,307100000.0,2,1856606
2011,WY,4574188,56000,11,"Agriculture, forestry, fishing and hunting",False,796400000.0,2,567491
2012,AK,11674484,2000,11,"Agriculture, forestry, fishing and hunting",False,553400000.0,2,730810
2012,AL,88827963,1000,11,"Agriculture, forestry, fishing and hunting",False,1795500000.0,2,4816632
2012,AR,12320921,5000,11,"Agriculture, forestry, fishing and hunting",False,2580000000.0,2,2952876
2012,AZ,2520792318,4000,11,"Agriculture, forestry, fishing and hunting",False,1885800000.0,2,6556344
2012,CA,9639678128,6000,11,"Agriculture, forestry, fishing and hunting",False,34079800000.000004,2,37944551
2012,CO,102266711,8000,11,"Agriculture, forestry, fishing and hunting",False,2558300000.0,2,5193660
2012,CT,330121565,9000,11,"Agriculture, forestry, fishing and hunting",False,414200000.0,2,3595211
2012,DE,732938508,10000,11,"Agriculture, forestry, fishing and hunting",False,416400000.0,2,915518
2012,FL,5390581891,12000,11,"Agriculture, forestry, fishing and hunting",False,6635800000.0,2,19302016
2012,GA,691273991,13000,11,"Agriculture, forestry, fishing and hunting",False,4191500000.0,2,9903580
2012,HI,69300114,15000,11,"Agriculture, forestry, fishing and hunting",False,535799999.99999994,2,1395199
2012,IA,518133391,19000,11,"Agriculture, forestry, fishing and hunting",False,10521400000.0,2,3076844
2012,ID,91709103,16000,11,"Agriculture, forestry, fishing and hunting",False,3443800000.0,2,1595910
2012,IL,1136213317,17000,11,"Agriculture, forestry, fishing and hunting",False,5920500000.0,2,12883029
2012,IN,265332991,18000,11,"Agriculture, forestry, fishing and hunting",False,4119899999.9999995,2,6538989
2012,KS,59182084,20000,11,"Agriculture, forestry, fishing and hunting",False,5427100000.0,2,2886024
2012,KY,119553779,21000,11,"Agriculture, forestry, fishing and hunting",False,2117300000.0000002,2,4387865
2012,LA,1240001428,22000,11,"Agriculture, forestry, fishing and hunting",False,2099500000.0,2,4602067
2012,MA,2052187252,25000,11,"Agriculture, forestry, fishing and hunting",False,1068500000.0,2,6664269
2012,MD,421615287,24000,11,"Agriculture, forestry, fishing and hunting",False,1043099999.9999999,2,5888375
2012,ME,221052984,23000,11,"Agriculture, forestry, fishing and hunting",False,858000000.0,2,1328094
2012,MI,695533587,26000,11,"Agriculture, forestry, fishing and hunting",False,3276300000.0,2,9898289
2012,MN,807099312,27000,11,"Agriculture, forestry, fishing and hunting",False,8742700000.0,2,5377500
2012,MO,294618239,29000,11,"Agriculture, forestry, fishing and hunting",False,3356600000.0,2,6026027
2012,MS,266731267,28000,11,"Agriculture, forestry, fishing and hunting",False,1894400000.0,2,2984599
2012,MT,61611916,30000,11,"Agriculture, forestry, fishing and hunting",False,1835500000.0,2,1004168
2012,NC,1341363711,37000,11,"Agriculture, forestry, fishing and hunting",False,4595800000.0,2,9751810
2012,ND,625289263,38000,11,"Agriculture, forestry, fishing and hunting",False,4956900000.0,2,702227
2012,NE,192390781,31000,11,"Agriculture, forestry, fishing and hunting",False,7574000000.0,2,1853691
2012,NH,241476764,33000,11,"Agriculture, forestry, fishing and hunting",False,228200000.0,2,1324677
2012,NJ,3844198644,34000,11,"Agriculture, forestry, fishing and hunting",False,825400000.0,2,8845671
2012,NM,167079963,35000,11,"Agriculture, forestry, fishing and hunting",False,1412800000.0,2,2087715
2012,NV,338926611,32000,11,"Agriculture, forestry, fishing and hunting",False,292900000.0,2,2744670
2012,NY,2655018106,36000,11,"Agriculture, forestry, fishing and hunting",False,2877500000.0,2,19574362
2012,OH,382827926,39000,11,"Agriculture, forestry, fishing and hunting",False,3792800000.0,2,11550971
2012,OK,105706587,40000,11,"Agriculture, forestry, fishing and hunting",False,3055500000.0,2,3819320
2012,OR,347462795,41000,11,"Agriculture, forestry, fishing and hunting",False,3673100000.0,2,3900102
2012,PA,1686120656,42000,11,"Agriculture, forestry, fishing and hunting",False,3752000000.0,2,12769123
2012,RI,115374133,44000,11,"Agriculture, forestry, fishing and hunting",False,106300000.0,2,1054893
2012,SC,1422066772,45000,11,"Agriculture, forestry, fishing and hunting",False,1171300000.0,2,4719027
2012,SD,32748492,46000,11,"Agriculture, forestry, fishing and hunting",False,4280899999.9999995,2,833859
2012,TN,734813300,47000,11,"Agriculture, forestry, fishing and hunting",False,1360800000.0,2,6455752
2012,TX,3849443596,48000,11,"Agriculture, forestry, fishing and hunting",False,8169400000.0,2,26084120
2012,USA,50649977667,0,11,"Agriculture, forestry, fishing and hunting",False,179457000000.0,2,313877662
2012,UT,264822926,49000,11,"Agriculture, forestry, fishing and hunting",False,714600000.0,2,2854146
2012,VA,1670223071,51000,11,"Agriculture, forestry, fishing and hunting",False,1680500000.0,2,8187456
2012,VT,122679039,50000,11,"Agriculture, forestry, fishing and hunting",False,452000000.0,2,626361
2012,WA,1901610637,53000,11,"Agriculture, forestry, fishing and hunting",False,7315400000.0,2,6898599
2012,WI,497455497,55000,11,"Agriculture, forestry, fishing and hunting",False,4961700000.0,2,5720825
2012,WV,6491310,54000,11,"Agriculture, forestry, fishing and hunting",False,273700000.0,2,1857446
2012,WY,3055151,56000,11,"Agriculture, forestry, fishing and hunting",False,562900000.0,2,576656
2013,AK,9329380,2000,11,"Agriculture, forestry, fishing and hunting",False,576400000.0,2,737626
2013,AL,85532921,1000,11,"Agriculture, forestry, fishing and hunting",False,3072900000.0,2,4831586
2013,AR,20717359,5000,11,"Agriculture, forestry, fishing and hunting",False,3928700000.0,2,2960459
2013,AZ,2544409743,4000,11,"Agriculture, forestry, fishing and hunting",False,2391900000.0,2,6634690
2013,CA,10776228702,6000,11,"Agriculture, forestry, fishing and hunting",False,38251300000.0,2,38253768
2013,CO,257476121,8000,11,"Agriculture, forestry, fishing and hunting",False,2715600000.0,2,5270774
2013,CT,328980718,9000,11,"Agriculture, forestry, fishing and hunting",False,481400000.0,2,3595792
2013,DE,791793842,10000,11,"Agriculture, forestry, fishing and hunting",False,582100000.0,2,924062
2013,FL,6112958963,12000,11,"Agriculture, forestry, fishing and hunting",False,6358300000.0,2,19551678
2013,GA,731660835,13000,11,"Agriculture, forestry, fishing and hunting",False,4419800000.0,2,9975592
2013,HI,66420115,15000,11,"Agriculture, forestry, fishing and hunting",False,545400000.0,2,1408822
2013,IA,605042218,19000,11,"Agriculture, forestry, fishing and hunting",False,12910000000.0,2,3093935
2013,ID,90245991,16000,11,"Agriculture, forestry, fishing and hunting",False,3793900000.0,2,1612053
2013,IL,1486392216,17000,11,"Agriculture, forestry, fishing and hunting",False,10869700000.0,2,12895778
2013,IN,291514795,18000,11,"Agriculture, forestry, fishing and hunting",False,7326800000.0,2,6570575
2013,KS,67669992,20000,11,"Agriculture, forestry, fishing and hunting",False,7314100000.0,2,2894306
2013,KY,110985895,21000,11,"Agriculture, forestry, fishing and hunting",False,3894200000.0,2,4406906
2013,LA,1065548042,22000,11,"Agriculture, forestry, fishing and hunting",False,2391600000.0,2,4626040
2013,MA,2280676018,25000,11,"Agriculture, forestry, fishing and hunting",False,947700000.0,2,6715158
2013,MD,534772409,24000,11,"Agriculture, forestry, fishing and hunting",False,1261300000.0,2,5925197
2013,ME,251289581,23000,11,"Agriculture, forestry, fishing and hunting",False,852200000.0,2,1328543
2013,MI,867330763,26000,11,"Agriculture, forestry, fishing and hunting",False,3944000000.0,2,9914802
2013,MN,970084290,27000,11,"Agriculture, forestry, fishing and hunting",False,8735200000.0,2,5414722
2013,MO,300386188,29000,11,"Agriculture, forestry, fishing and hunting",False,4815600000.0,2,6042989
2013,MS,266339547,28000,11,"Agriculture, forestry, fishing and hunting",False,3248100000.0,2,2989839
2013,MT,69731214,30000,11,"Agriculture, forestry, fishing and hunting",False,2122900000.0,2,1014158
2013,NC,1511499348,37000,11,"Agriculture, forestry, fishing and hunting",False,5249700000.0,2,9846717
2013,ND,692393477,38000,11,"Agriculture, forestry, fishing and hunting",False,3558900000.0,2,723149
2013,NE,330066516,31000,11,"Agriculture, forestry, fishing and hunting",False,10104800000.0,2,1865813
2013,NH,269023800,33000,11,"Agriculture, forestry, fishing and hunting",False,249100000.0,2,1327272
2013,NJ,3910281702,34000,11,"Agriculture, forestry, fishing and hunting",False,839600000.0,2,8857821
2013,NM,133778895,35000,11,"Agriculture, forestry, fishing and hunting",False,1424800000.0,2,2092833
2013,NV,56751067,32000,11,"Agriculture, forestry, fishing and hunting",False,294400000.0,2,2776956
2013,NY,2995487688,36000,11,"Agriculture, forestry, fishing and hunting",False,3348800000.0,2,19626488
2013,OH,349176612,39000,11,"Agriculture, forestry, fishing and hunting",False,5125900000.0,2,11579692
2013,OK,83751024,40000,11,"Agriculture, forestry, fishing and hunting",False,3050600000.0,2,3853891
2013,OR,438736410,41000,11,"Agriculture, forestry, fishing and hunting",False,3977700000.0,2,3924110
2013,PA,1761371593,42000,11,"Agriculture, forestry, fishing and hunting",False,4192399999.9999995,2,12779538
2013,RI,99915177,44000,11,"Agriculture, forestry, fishing and hunting",False,103200000.0,2,1055560
2013,SC,1001118767,45000,11,"Agriculture, forestry, fishing and hunting",False,1459200000.0,2,4766469
2013,SD,51515686,46000,11,"Agriculture, forestry, fishing and hunting",False,5279300000.0,2,842751
2013,TN,601928401,47000,11,"Agriculture, forestry, fishing and hunting",False,2186700000.0,2,6496943
2013,TX,3724472853,48000,11,"Agriculture, forestry, fishing and hunting",False,10349800000.0,2,26479646
2013,USA,53975408787,0,11,"Agriculture, forestry, fishing and hunting",False,215847000000.0,2,316059947
2013,UT,259731164,49000,11,"Agriculture, forestry, fishing and hunting",False,972400000.0,2,2898773
2013,VA,1736879446,51000,11,"Agriculture, forestry, fishing and hunting",False,1943500000.0,2,8255861
2013,VT,134613561,50000,11,"Agriculture, forestry, fishing and hunting",False,509600000.0,2,626603
2013,WA,2158420562,53000,11,"Agriculture, forestry, fishing and hunting",False,7266500000.0,2,6966252
2013,WI,428230054,55000,11,"Agriculture, forestry, fishing and hunting",False,5553700000.0,2,5738012
2013,WV,6413358,54000,11,"Agriculture, forestry, fishing and hunting",False,340600000.0,2,1854768
2013,WY,3866407,56000,11,"Agriculture, forestry, fishing and hunting",False,713200000.0,2,582620
2014,AK,14195025,2000,11,"Agriculture, forestry, fishing and hunting",False,545900000.0,2,737075
2014,AL,89381835,1000,11,"Agriculture, forestry, fishing and hunting",False,2624400000.0,2,4843737
2014,AR,24945782,5000,11,"Agriculture, forestry, fishing and hunting",False,3590700000.0,2,2968759
2014,AZ,2550109631,4000,11,"Agriculture, forestry, fishing and hunting",False,2010700000.0,2,6732873
2014,CA,12083281334,6000,11,"Agriculture, forestry, fishing and hunting",False,40819500000.0,2,38586706
2014,CO,210553981,8000,11,"Agriculture, forestry, fishing and hunting",False,2726500000.0,2,5352637
2014,CT,370947455,9000,11,"Agriculture, forestry, fishing and hunting",False,408700000.0,2,3595697
2014,DE,885275572,10000,11,"Agriculture, forestry, fishing and hunting",False,641300000.0,2,933131
2014,FL,6729712437,12000,11,"Agriculture, forestry, fishing and hunting",False,6453000000.0,2,19853880
2014,GA,758065230,13000,11,"Agriculture, forestry, fishing and hunting",False,4112200000.0,2,10071204
